payment_id,guardian_id,fee_type_id,amount_paid,payment_date
PAY000703,85,4,8260,2019-02-15
PAY000704,85,4,8331,2019-03-15
PAY000705,85,4,8408,2019-04-15
PAY000706,85,1,109,2018-08-20
PAY000707,85,2,45,2018-08-16
PAY000708,87,4,7831,2018-08-15
PAY000709,87,4,8348,2018-09-15
PAY000710,87,4,8367,2018-10-15
PAY000711,87,4,7342,2018-11-15
PAY000712,87,4,7777,2018-12-15
PAY000713,87,4,8604,2019-01-15
PAY000714,87,4,7545,2019-02-15
PAY000715,87,4,8167,2019-03-15
PAY000716,87,4,7708,2019-04-15
PAY000717,87,1,112,2018-08-26
PAY000718,89,4,8352,2018-08-15
PAY000719,89,4,7991,2018-09-15
PAY000720,89,4,7408,2018-10-15
PAY000721,89,4,8484,2018-11-15
PAY000722,89,4,7223,2018-12-15
PAY000723,89,4,8150,2019-01-15
PAY000724,89,4,7462,2019-02-15
PAY000725,89,4,8016,2019-03-15
PAY000726,89,4,7841,2019-04-15
PAY000727,89,1,120,2018-08-17
PAY000728,90,4,7758,2018-08-15
PAY000729,90,4,7834,2018-09-15
PAY000730,90,4,8019,2018-10-15
PAY000731,90,4,7836,2018-11-15
PAY000732,90,4,7949,2018-12-15
PAY000733,90,4,7380,2019-01-15
PAY000734,90,4,8525,2019-02-15
PAY000735,90,4,7873,2019-03-15
PAY000736,90,4,7613,2019-04-15
PAY000737,90,1,107,2018-08-23
PAY000738,90,2,49,2018-08-23
PAY000739,92,4,7299,2018-08-15
PAY000740,92,4,8700,2018-09-15
PAY000741,92,4,7756,2018-10-15
PAY000742,92,4,8246,2018-11-15
PAY000743,92,4,7902,2018-12-15
PAY000744,92,4,7593,2019-01-15
PAY000745,92,4,8327,2019-02-15
PAY000746,92,4,7759,2019-03-15
PAY000747,92,4,7769,2019-04-15
PAY000748,92,1,102,2018-08-21
PAY000749,92,2,46,2018-08-23
PAY000750,94,4,8561,2018-08-15
PAY000751,94,2,47,2018-08-10
PAY000752,95,4,7748,2018-08-15
PAY000753,95,4,7343,2018-09-15
PAY000754,95,4,7549,2018-10-15
PAY000755,95,4,7495,2018-11-15
PAY000756,95,4,7683,2018-12-15
PAY000757,95,4,7595,2019-01-15
PAY000758,95,4,8537,2019-02-15
PAY000759,95,4,7790,2019-03-15
PAY000760,95,4,7436,2019-04-15
PAY000761,95,1,118,2018-08-15
PAY000762,95,2,50,2018-08-25
PAY000763,97,4,7203,2018-08-15
PAY000764,97,4,7472,2018-09-15
PAY000765,97,4,8358,2018-10-15
PAY000766,97,4,7498,2018-11-15
PAY000767,97,4,7327,2018-12-15
PAY000768,97,4,7280,2019-01-15
PAY000769,97,4,7270,2019-02-15
PAY000770,97,4,8293,2019-03-15
PAY000771,97,4,8187,2019-04-15
PAY000772,97,1,110,2018-08-26
PAY000773,98,4,7988,2018-08-15
PAY000774,98,4,8674,2018-09-15
PAY000775,98,4,8334,2018-10-15
PAY000776,98,4,7865,2018-11-15
PAY000777,98,4,8760,2018-12-15
PAY000778,98,4,8330,2019-01-15
PAY000779,98,4,8093,2019-02-15
PAY000780,98,4,7337,2019-03-15
PAY000781,98,4,8423,2019-04-15
PAY000782,98,1,106,2018-08-21
PAY000783,98,2,48,2018-08-24
PAY000784,99,4,7970,2018-08-15
PAY000785,99,4,8052,2018-09-15
PAY000786,99,4,8169,2018-10-15
PAY000787,99,4,8413,2018-11-15
PAY000788,99,4,8686,2018-12-15
PAY000789,99,4,8087,2019-01-15
PAY000790,99,4,7747,2019-02-15
PAY000791,99,4,8733,2019-03-15
PAY000792,99,4,8633,2019-04-15
PAY000793,99,4,8598,2019-05-15
PAY000794,99,4,8296,2019-06-15
PAY000795,99,4,7730,2019-07-15
PAY000796,99,1,116,2018-08-19
PAY000797,100,4,7768,2018-08-15
PAY000798,100,4,8116,2018-09-15
PAY000799,100,4,8248,2018-10-15
PAY000800,100,4,8752,2018-11-15
PAY000801,100,4,7306,2018-12-15
PAY000802,100,4,7665,2019-01-15
PAY000803,100,4,7488,2019-02-15
PAY000804,100,4,7524,2019-03-15
PAY000805,100,4,8244,2019-04-15
PAY000806,100,4,8630,2019-05-15
PAY000807,100,4,8302,2019-06-15
PAY000808,100,4,8507,2019-07-15
PAY000809,100,1,116,2018-08-21
PAY000810,100,2,52,2018-08-15
PAY000811,101,4,7912,2018-08-15
PAY000812,101,4,8352,2018-09-15
PAY000813,101,4,7287,2018-10-15
PAY000814,101,4,8056,2018-11-15
PAY000815,101,4,8798,2018-12-15
PAY000816,101,4,8326,2019-01-15
PAY000817,101,4,8477,2019-02-15
PAY000818,101,4,7255,2019-03-15
PAY000819,101,4,7244,2019-04-15
PAY000820,101,4,8748,2019-05-15
PAY000821,101,4,7265,2019-06-15
PAY000822,101,4,7608,2019-07-15
PAY000823,101,1,111,2018-08-22
PAY000824,101,2,51,2018-08-15
PAY000825,103,4,8728,2018-08-15
PAY000826,103,4,8203,2018-09-15
PAY000827,103,4,7491,2018-10-15
PAY000828,103,4,8421,2018-11-15
PAY000829,103,4,8139,2018-12-15
PAY000830,103,4,7742,2019-01-15
PAY000831,103,4,7763,2019-02-15
PAY000832,103,4,7982,2019-03-15
PAY000833,103,4,8348,2019-04-15
PAY000834,103,1,112,2018-08-18
PAY000835,103,2,47,2018-08-11
PAY000836,104,4,8354,2018-08-15
PAY000837,104,4,8340,2018-09-15
PAY000838,104,4,8228,2018-10-15
PAY000839,104,4,8210,2018-11-15
PAY000840,104,4,7810,2018-12-15
PAY000841,104,4,8566,2019-01-15
PAY000842,104,4,7398,2019-02-15
PAY000843,104,4,8260,2019-03-15
PAY000844,104,4,7959,2019-04-15
PAY000845,104,1,114,2018-08-19
PAY000846,104,2,53,2018-08-25
PAY000847,105,4,8256,2018-08-15
PAY000848,105,4,7890,2018-09-15
PAY000849,105,4,8784,2018-10-15
PAY000850,105,4,7234,2018-11-15
PAY000851,105,4,8612,2018-12-15
PAY000852,105,4,8372,2019-01-15
PAY000853,105,4,8091,2019-02-15
PAY000854,105,4,7222,2019-03-15
PAY000855,105,4,8199,2019-04-15
PAY000856,105,2,49,2018-08-21
PAY000857,106,4,8097,2018-08-15
PAY000858,106,4,8443,2018-09-15
PAY000859,106,4,8732,2018-10-15
PAY000860,106,4,8035,2018-11-15
PAY000861,106,4,8049,2018-12-15
PAY000862,106,4,7980,2019-01-15
PAY000863,106,4,8333,2019-02-15
PAY000864,106,4,8408,2019-03-15
PAY000865,106,4,8164,2019-04-15
PAY000866,106,2,48,2018-08-29
PAY000867,107,4,7617,2018-08-15
PAY000868,107,1,119,2018-08-21
PAY000869,109,4,7352,2018-08-15
PAY000870,109,4,8284,2018-09-15
PAY000871,109,4,7709,2018-10-15
PAY000872,109,4,8594,2018-11-15
PAY000873,109,4,7901,2018-12-15
PAY000874,109,4,7508,2019-01-15
PAY000875,109,4,8759,2019-02-15
PAY000876,109,4,8012,2019-03-15
PAY000877,109,4,7932,2019-04-15
PAY000878,109,1,108,2018-08-12
PAY000879,109,2,54,2018-08-25
PAY000880,110,4,8128,2018-08-15
PAY000881,110,4,8558,2018-09-15
PAY000882,110,4,8516,2018-10-15
PAY000883,110,4,7411,2018-11-15
PAY000884,110,4,7449,2018-12-15
PAY000885,110,4,8034,2019-01-15
PAY000886,110,4,7255,2019-02-15
PAY000887,110,4,8331,2019-03-15
PAY000888,110,4,8114,2019-04-15
PAY000889,110,1,100,2018-08-30
PAY000890,110,2,53,2018-08-10
PAY000891,111,4,7847,2018-08-15
PAY000892,111,4,7235,2018-09-15
PAY000893,111,4,8270,2018-10-15
PAY000894,111,4,8105,2018-11-15
PAY000895,111,4,8571,2018-12-15
PAY000896,111,4,8601,2019-01-15
PAY000897,111,4,7437,2019-02-15
PAY000898,111,4,8240,2019-03-15
PAY000899,111,4,7532,2019-04-15
PAY000900,111,1,117,2018-08-12
PAY000901,111,2,49,2018-08-25
PAY000902,112,4,7415,2018-08-15
PAY000903,112,4,7516,2018-09-15
PAY000904,112,4,7221,2018-10-15
PAY000905,112,4,7315,2018-11-15
PAY000906,112,4,7792,2018-12-15
PAY000907,112,4,7232,2019-01-15
PAY000908,112,4,8141,2019-02-15
PAY000909,112,4,8227,2019-03-15
PAY000910,112,4,7459,2019-04-15
PAY000911,112,2,48,2018-08-21
PAY000912,113,4,7206,2018-08-15
PAY000913,113,4,7600,2018-09-15
PAY000914,113,4,7404,2018-10-15
PAY000915,113,4,7242,2018-11-15
PAY000916,113,4,8347,2018-12-15
PAY000917,113,4,7504,2019-01-15
PAY000918,113,4,7229,2019-02-15
PAY000919,113,4,8750,2019-03-15
PAY000920,113,4,7995,2019-04-15
PAY000921,113,4,8516,2019-05-15
PAY000922,113,4,7636,2019-06-15
PAY000923,113,4,7245,2019-07-15
PAY000924,113,1,118,2018-08-29
PAY000925,113,2,48,2018-08-14
PAY000926,115,4,8383,2018-08-15
PAY000927,115,2,54,2018-08-20
PAY000928,116,4,8494,2018-08-15
PAY000929,116,4,7581,2018-09-15
PAY000930,116,4,7963,2018-10-15
PAY000931,116,4,8074,2018-11-15
PAY000932,116,4,8616,2018-12-15
PAY000933,116,4,7435,2019-01-15
PAY000934,116,4,8166,2019-02-15
PAY000935,116,4,7598,2019-03-15
PAY000936,116,4,8715,2019-04-15
PAY000937,116,1,104,2018-08-30
PAY000938,116,2,48,2018-08-26
PAY000939,117,4,8062,2018-08-15
PAY000940,117,4,8545,2018-09-15
PAY000941,117,4,8102,2018-10-15
PAY000942,117,4,8013,2018-11-15
PAY000943,117,4,8759,2018-12-15
PAY000944,117,4,7557,2019-01-15
PAY000945,117,4,8025,2019-02-15
PAY000946,117,4,7927,2019-03-15
PAY000947,117,4,8577,2019-04-15
PAY000948,117,1,115,2018-08-10
PAY000949,118,4,8492,2018-08-15
PAY000950,118,4,8738,2018-09-15
PAY000951,118,4,8237,2018-10-15
PAY000952,118,4,8689,2018-11-15
PAY000953,118,4,7698,2018-12-15
PAY000954,118,4,8006,2019-01-15
PAY000955,118,4,7347,2019-02-15
PAY000956,118,4,8370,2019-03-15
PAY000957,118,4,7757,2019-04-15
PAY000958,118,1,109,2018-08-28
PAY000959,119,4,7769,2018-08-15
PAY000960,119,4,8057,2018-09-15
PAY000961,119,4,8607,2018-10-15
PAY000962,119,4,8684,2018-11-15
PAY000963,119,4,7745,2018-12-15
PAY000964,119,4,8044,2019-01-15
PAY000965,119,4,7749,2019-02-15
PAY000966,119,4,8724,2019-03-15
PAY000967,119,4,7389,2019-04-15
PAY000968,120,4,8074,2018-08-15
PAY000969,120,4,8277,2018-09-15
PAY000970,120,4,7762,2018-10-15
PAY000971,120,4,7758,2018-11-15
PAY000972,120,4,7255,2018-12-15
PAY000973,120,4,8017,2019-01-15
PAY000974,120,4,7591,2019-02-15
PAY000975,120,4,8441,2019-03-15
PAY000976,120,4,8018,2019-04-15
PAY000977,120,4,7880,2019-05-15
PAY000978,120,4,7979,2019-06-15
PAY000979,120,4,8323,2019-07-15
PAY000980,120,1,100,2018-08-14
PAY000981,121,4,8641,2018-08-15
PAY000982,121,4,8381,2018-09-15
PAY000983,121,4,7254,2018-10-15
PAY000984,121,4,7761,2018-11-15
PAY000985,121,4,7987,2018-12-15
PAY000986,121,4,8640,2019-01-15
PAY000987,121,4,8011,2019-02-15
PAY000988,121,4,8726,2019-03-15
PAY000989,121,4,7773,2019-04-15
PAY000990,121,4,8314,2019-05-15
PAY000991,121,4,8304,2019-06-15
PAY000992,121,4,7781,2019-07-15
PAY000993,121,1,103,2018-08-11
PAY000994,122,4,8752,2018-08-15
PAY000995,122,1,109,2018-08-18
PAY000996,122,2,52,2018-08-23
PAY000997,124,4,7423,2018-08-15
PAY000998,124,4,8384,2018-09-15
PAY000999,124,4,7534,2018-10-15
PAY001000,124,4,8556,2018-11-15
PAY001001,124,4,8352,2018-12-15
PAY001002,124,4,8278,2019-01-15
PAY001003,124,4,7732,2019-02-15
PAY001004,124,4,7321,2019-03-15
PAY001005,124,4,7811,2019-04-15
PAY001006,124,1,117,2018-08-22
PAY001007,124,2,54,2018-08-27
PAY001008,125,4,8079,2018-08-15
PAY001009,125,4,7329,2018-09-15
PAY001010,125,4,7621,2018-10-15
PAY001011,125,4,7769,2018-11-15
PAY001012,125,4,7428,2018-12-15
PAY001013,125,4,8555,2019-01-15
PAY001014,125,4,8724,2019-02-15
PAY001015,125,4,7247,2019-03-15
PAY001016,125,4,7967,2019-04-15
PAY001017,125,1,103,2018-08-10
PAY001018,125,2,46,2018-08-11
PAY001019,127,4,7962,2018-08-15
PAY001020,127,4,8180,2018-09-15
PAY001021,127,4,7287,2018-10-15
PAY001022,127,4,7338,2018-11-15
PAY001023,127,4,7469,2018-12-15
PAY001024,127,4,8434,2019-01-15
PAY001025,127,4,7614,2019-02-15
PAY001026,127,4,7951,2019-03-15
PAY001027,127,4,7440,2019-04-15
PAY001028,128,4,7939,2018-08-15
PAY001029,128,4,8150,2018-09-15
PAY001030,128,4,7236,2018-10-15
PAY001031,128,4,8439,2018-11-15
PAY001032,128,4,7826,2018-12-15
PAY001033,128,4,7715,2019-01-15
PAY001034,128,4,7346,2019-02-15
PAY001035,128,4,8157,2019-03-15
PAY001036,128,4,8232,2019-04-15
PAY001037,128,1,104,2018-08-19
PAY001038,128,2,45,2018-08-27
PAY001039,129,4,8628,2018-08-15
PAY001040,129,4,8432,2018-09-15
PAY001041,129,4,8643,2018-10-15
PAY001042,129,4,7784,2018-11-15
PAY001043,129,4,7964,2018-12-15
PAY001044,129,4,7732,2019-01-15
PAY001045,129,4,8095,2019-02-15
PAY001046,129,4,8405,2019-03-15
PAY001047,129,4,7589,2019-04-15
PAY001048,129,1,106,2018-08-11
PAY001049,129,2,50,2018-08-27
PAY001050,131,4,7682,2018-08-15
PAY001051,131,4,7899,2018-09-15
PAY001052,131,4,8183,2018-10-15
PAY001053,131,4,7878,2018-11-15
PAY001054,131,4,7600,2018-12-15
PAY001055,131,4,7595,2019-01-15
PAY001056,131,4,8433,2019-02-15
PAY001057,131,4,8244,2019-03-15
PAY001058,131,4,8491,2019-04-15
PAY001059,131,1,108,2018-08-22
PAY001060,131,2,52,2018-08-13
PAY001061,133,4,7604,2018-08-15
PAY001062,133,1,116,2018-08-30
PAY001063,133,2,49,2018-08-14
PAY001064,135,4,8036,2018-08-15
PAY001065,135,4,8176,2018-09-15
PAY001066,135,4,7953,2018-10-15
PAY001067,135,4,8201,2018-11-15
PAY001068,135,4,8092,2018-12-15
PAY001069,135,4,8241,2019-01-15
PAY001070,135,4,7954,2019-02-15
PAY001071,135,4,8682,2019-03-15
PAY001072,135,4,7912,2019-04-15
PAY001073,135,1,109,2018-08-22
PAY001074,135,2,45,2018-08-13
PAY001075,137,4,8433,2018-08-15
PAY001076,137,4,7586,2018-09-15
PAY001077,137,4,8332,2018-10-15
PAY001078,137,4,8460,2018-11-15
PAY001079,137,4,8490,2018-12-15
PAY001080,137,4,7526,2019-01-15
PAY001081,137,4,7995,2019-02-15
PAY001082,137,4,7238,2019-03-15
PAY001083,137,4,7758,2019-04-15
PAY001084,137,1,119,2018-08-17
PAY001085,137,2,48,2018-08-19
PAY001086,138,4,7993,2018-08-15
PAY001087,138,4,8255,2018-09-15
PAY001088,138,4,8313,2018-10-15
PAY001089,138,4,7533,2018-11-15
PAY001090,138,4,7890,2018-12-15
PAY001091,138,4,8328,2019-01-15
PAY001092,138,4,7211,2019-02-15
PAY001093,138,4,7465,2019-03-15
PAY001094,138,4,7578,2019-04-15
PAY001095,138,1,109,2018-08-19
PAY001096,138,2,50,2018-08-30
PAY001097,140,4,8544,2018-08-15
PAY001098,140,4,7237,2018-09-15
PAY001099,140,4,8734,2018-10-15
PAY001100,140,4,8499,2018-11-15
PAY001101,140,4,8478,2018-12-15
PAY001102,140,4,7643,2019-01-15
PAY001103,140,4,8623,2019-02-15
PAY001104,140,4,8117,2019-03-15
PAY001105,140,4,7883,2019-04-15
PAY001106,140,1,112,2018-08-29
PAY001107,140,2,50,2018-08-20
PAY001108,142,4,7956,2018-08-15
PAY001109,142,4,8163,2018-09-15
PAY001110,142,4,7823,2018-10-15
PAY001111,142,4,7336,2018-11-15
PAY001112,142,4,7308,2018-12-15
PAY001113,142,4,8184,2019-01-15
PAY001114,142,4,7816,2019-02-15
PAY001115,142,4,8253,2019-03-15
PAY001116,142,4,8522,2019-04-15
PAY001117,142,1,105,2018-08-16
PAY001118,142,2,46,2018-08-27
PAY001119,143,4,8139,2018-08-15
PAY001120,143,4,7843,2018-09-15
PAY001121,143,4,8210,2018-10-15
PAY001122,143,4,7947,2018-11-15
PAY001123,143,4,7671,2018-12-15
PAY001124,143,4,7310,2019-01-15
PAY001125,143,4,7743,2019-02-15
PAY001126,143,4,7991,2019-03-15
PAY001127,143,4,8070,2019-04-15
PAY001128,143,2,49,2018-08-29
PAY001129,144,4,7693,2018-08-15
PAY001130,144,4,8588,2018-09-15
PAY001131,144,4,8061,2018-10-15
PAY001132,144,4,7430,2018-11-15
PAY001133,144,4,8224,2018-12-15
PAY001134,144,4,7772,2019-01-15
PAY001135,144,4,7337,2019-02-15
PAY001136,144,4,8288,2019-03-15
PAY001137,144,4,8147,2019-04-15
PAY001138,144,1,116,2018-08-20
PAY001139,144,2,50,2018-08-11
PAY001140,145,4,8102,2018-08-15
PAY001141,145,4,7946,2018-09-15
PAY001142,145,4,7930,2018-10-15
PAY001143,145,4,8256,2018-11-15
PAY001144,145,4,8795,2018-12-15
PAY001145,145,4,8648,2019-01-15
PAY001146,145,4,7328,2019-02-15
PAY001147,145,4,8303,2019-03-15
PAY001148,145,4,8400,2019-04-15
PAY001149,145,4,7458,2019-05-15
PAY001150,145,4,7322,2019-06-15
PAY001151,145,4,7389,2019-07-15
PAY001152,145,1,102,2018-08-16
PAY001153,145,2,50,2018-08-29
PAY001154,146,4,8230,2018-08-15
PAY001155,146,4,8098,2018-09-15
PAY001156,146,4,7280,2018-10-15
PAY001157,146,4,7650,2018-11-15
PAY001158,146,4,7838,2018-12-15
PAY001159,146,4,7247,2019-01-15
PAY001160,146,4,7962,2019-02-15
PAY001161,146,4,8007,2019-03-15
PAY001162,146,4,7649,2019-04-15
PAY001163,146,1,112,2018-08-18
PAY001164,148,4,7314,2018-08-15
PAY001165,148,4,7706,2018-09-15
PAY001166,148,4,7682,2018-10-15
PAY001167,148,4,8437,2018-11-15
PAY001168,148,4,7260,2018-12-15
PAY001169,148,4,7472,2019-01-15
PAY001170,148,4,8334,2019-02-15
PAY001171,148,4,7257,2019-03-15
PAY001172,148,4,8744,2019-04-15
PAY001173,148,1,104,2018-08-29
PAY001174,148,2,54,2018-08-28
PAY001175,149,4,8191,2018-08-15
PAY001176,149,4,8333,2018-09-15
PAY001177,149,4,7890,2018-10-15
PAY001178,149,4,7375,2018-11-15
PAY001179,149,4,7853,2018-12-15
PAY001180,149,4,7704,2019-01-15
PAY001181,149,4,7493,2019-02-15
PAY001182,149,4,7414,2019-03-15
PAY001183,149,4,7616,2019-04-15
PAY001184,149,1,117,2018-08-14
PAY001185,149,2,53,2018-08-26
PAY001186,150,4,8620,2018-08-15
PAY001187,150,4,8529,2018-09-15
PAY001188,150,4,8743,2018-10-15
PAY001189,150,4,8665,2018-11-15
PAY001190,150,4,8632,2018-12-15
PAY001191,150,4,7786,2019-01-15
PAY001192,150,4,8457,2019-02-15
PAY001193,150,4,7851,2019-03-15
PAY001194,150,4,8694,2019-04-15
PAY001195,150,1,99,2018-08-17
PAY001196,150,2,54,2018-08-23
PAY001197,151,4,7669,2018-08-15
PAY001198,151,1,111,2018-08-28
PAY001199,151,2,52,2018-08-23
PAY001200,152,4,7839,2018-08-15
PAY001201,152,4,8084,2018-09-15
PAY001202,152,4,7685,2018-10-15
PAY001203,152,4,8538,2018-11-15
PAY001204,152,4,7483,2018-12-15
PAY001205,152,4,8503,2019-01-15
PAY001206,152,4,7288,2019-02-15
PAY001207,152,4,8489,2019-03-15
PAY001208,152,4,8777,2019-04-15
PAY001209,154,4,7403,2018-08-15
PAY001210,154,4,7657,2018-09-15
PAY001211,154,4,8087,2018-10-15
PAY001212,154,4,7539,2018-11-15
PAY001213,154,4,7201,2018-12-15
PAY001214,154,4,8764,2019-01-15
PAY001215,154,4,8711,2019-02-15
PAY001216,154,4,8111,2019-03-15
PAY001217,154,4,7994,2019-04-15
PAY001218,154,1,106,2018-08-28
PAY001219,154,2,52,2018-08-16
PAY001220,156,4,7252,2018-08-15
PAY001221,156,4,8735,2018-09-15
PAY001222,156,4,7936,2018-10-15
PAY001223,156,4,8043,2018-11-15
PAY001224,156,4,8067,2018-12-15
PAY001225,156,4,7530,2019-01-15
PAY001226,156,4,7800,2019-02-15
PAY001227,156,4,8319,2019-03-15
PAY001228,156,4,8616,2019-04-15
PAY001229,156,1,112,2018-08-30
PAY001230,156,2,53,2018-08-14
PAY001231,157,4,8514,2018-08-15
PAY001232,157,4,7400,2018-09-15
PAY001233,157,4,7541,2018-10-15
PAY001234,157,4,8078,2018-11-15
PAY001235,157,4,8624,2018-12-15
PAY001236,157,4,8417,2019-01-15
PAY001237,157,4,8697,2019-02-15
PAY001238,157,4,7962,2019-03-15
PAY001239,157,4,7261,2019-04-15
PAY001240,157,1,114,2018-08-12
PAY001241,158,4,8661,2018-08-15
PAY001242,158,1,107,2018-08-10
PAY001243,158,2,53,2018-08-14
PAY001244,159,4,7462,2018-08-15
PAY001245,159,4,7626,2018-09-15
PAY001246,159,4,8052,2018-10-15
PAY001247,159,4,7257,2018-11-15
PAY001248,159,4,8250,2018-12-15
PAY001249,159,4,7437,2019-01-15
PAY001250,159,4,8356,2019-02-15
PAY001251,159,4,8329,2019-03-15
PAY001252,159,4,7370,2019-04-15
PAY001253,159,1,104,2018-08-22
PAY001254,159,2,45,2018-08-14
PAY001255,160,4,8574,2018-08-15
PAY001256,160,4,7450,2018-09-15
PAY001257,160,4,7414,2018-10-15
PAY001258,160,4,7575,2018-11-15
PAY001259,160,4,8086,2018-12-15
PAY001260,160,4,8345,2019-01-15
PAY001261,160,4,7633,2019-02-15
PAY001262,160,4,8298,2019-03-15
PAY001263,160,4,8526,2019-04-15
PAY001264,160,1,110,2018-08-29
PAY001265,160,2,47,2018-08-17
PAY001266,161,4,7943,2018-08-15
PAY001267,161,4,7697,2018-09-15
PAY001268,161,4,7639,2018-10-15
PAY001269,161,4,7388,2018-11-15
PAY001270,161,4,7389,2018-12-15
PAY001271,161,4,8027,2019-01-15
PAY001272,161,4,7886,2019-02-15
PAY001273,161,4,8207,2019-03-15
PAY001274,161,4,8366,2019-04-15
PAY001275,161,1,119,2018-08-15
PAY001276,161,2,47,2018-08-19
PAY001277,163,4,7800,2018-08-15
PAY001278,163,4,8525,2018-09-15
PAY001279,163,4,7664,2018-10-15
PAY001280,163,4,8395,2018-11-15
PAY001281,163,4,8142,2018-12-15
PAY001282,163,4,7563,2019-01-15
PAY001283,163,4,8733,2019-02-15
PAY001284,163,4,8780,2019-03-15
PAY001285,163,4,8292,2019-04-15
PAY001286,163,1,109,2018-08-16
PAY001287,163,2,50,2018-08-15
PAY001288,164,4,8477,2018-08-15
PAY001289,164,4,7266,2018-09-15
PAY001290,164,4,7996,2018-10-15
PAY001291,164,4,7745,2018-11-15
PAY001292,164,4,7547,2018-12-15
PAY001293,164,4,7505,2019-01-15
PAY001294,164,4,7843,2019-02-15
PAY001295,164,4,8068,2019-03-15
PAY001296,164,4,7237,2019-04-15
PAY001297,164,1,100,2018-08-10
PAY001298,164,2,54,2018-08-28
PAY001299,166,4,8165,2018-08-15
PAY001300,166,1,100,2018-08-15
PAY001301,166,2,54,2018-08-11
PAY001302,168,4,7909,2018-08-15
PAY001303,168,4,7984,2018-09-15
PAY001304,168,4,8706,2018-10-15
PAY001305,168,4,8458,2018-11-15
PAY001306,168,4,7785,2018-12-15
PAY001307,168,4,8798,2019-01-15
PAY001308,168,4,7632,2019-02-15
PAY001309,168,4,8399,2019-03-15
PAY001310,168,4,7435,2019-04-15
PAY001311,168,2,47,2018-08-14
PAY001312,169,4,8229,2018-08-15
PAY001313,169,4,8114,2018-09-15
PAY001314,169,4,8491,2018-10-15
PAY001315,169,4,7745,2018-11-15
PAY001316,169,4,8550,2018-12-15
PAY001317,169,4,8457,2019-01-15
PAY001318,169,4,8093,2019-02-15
PAY001319,169,4,8286,2019-03-15
PAY001320,169,4,8119,2019-04-15
PAY001321,169,2,54,2018-08-18
PAY001322,170,4,7787,2018-08-15
PAY001323,170,4,8059,2018-09-15
PAY001324,170,4,8404,2018-10-15
PAY001325,170,4,8324,2018-11-15
PAY001326,170,4,7552,2018-12-15
PAY001327,170,4,7779,2019-01-15
PAY001328,170,4,7377,2019-02-15
PAY001329,170,4,7258,2019-03-15
PAY001330,170,4,8654,2019-04-15
PAY001331,170,4,8367,2019-05-15
PAY001332,170,4,8509,2019-06-15
PAY001333,170,4,7665,2019-07-15
PAY001334,170,1,113,2018-08-26
PAY001335,170,2,54,2018-08-18
PAY001336,171,4,7552,2018-08-15
PAY001337,171,4,8033,2018-09-15
PAY001338,171,4,8787,2018-10-15
PAY001339,171,4,8622,2018-11-15
PAY001340,171,4,7976,2018-12-15
PAY001341,171,4,7770,2019-01-15
PAY001342,171,4,7924,2019-02-15
PAY001343,171,4,8774,2019-03-15
PAY001344,171,4,7939,2019-04-15
PAY001345,171,4,8473,2019-05-15
PAY001346,171,4,8377,2019-06-15
PAY001347,171,4,8522,2019-07-15
PAY001348,171,1,120,2018-08-18
PAY001349,171,2,47,2018-08-29
PAY001350,172,4,7215,2018-08-15
PAY001351,172,4,8298,2018-09-15
PAY001352,172,4,8538,2018-10-15
PAY001353,172,4,7268,2018-11-15
PAY001354,172,4,8162,2018-12-15
PAY001355,172,4,8417,2019-01-15
PAY001356,172,4,8703,2019-02-15
PAY001357,172,4,8795,2019-03-15
PAY001358,172,4,8769,2019-04-15
PAY001359,172,1,105,2018-08-19
PAY001360,172,2,47,2018-08-15
PAY001361,173,4,8439,2018-08-15
PAY001362,173,4,8564,2018-09-15
PAY001363,173,4,8292,2018-10-15
PAY001364,173,4,7548,2018-11-15
PAY001365,173,4,8572,2018-12-15
PAY001366,173,4,8574,2019-01-15
PAY001367,173,4,8361,2019-02-15
PAY001368,173,4,7750,2019-03-15
PAY001369,173,4,8604,2019-04-15
PAY001370,173,1,112,2018-08-24
PAY001371,175,4,7268,2018-08-15
PAY001372,175,4,8610,2018-09-15
PAY001373,175,4,7887,2018-10-15
PAY001374,175,4,7232,2018-11-15
PAY001375,175,4,7319,2018-12-15
PAY001376,175,4,8521,2019-01-15
PAY001377,175,4,8136,2019-02-15
PAY001378,175,4,7587,2019-03-15
PAY001379,175,4,8306,2019-04-15
PAY001380,175,2,46,2018-08-30
PAY001381,176,4,8560,2018-08-15
PAY001382,176,4,7201,2018-09-15
PAY001383,176,4,7595,2018-10-15
PAY001384,176,4,7354,2018-11-15
PAY001385,176,4,7918,2018-12-15
PAY001386,176,4,7966,2019-01-15
PAY001387,176,4,7373,2019-02-15
PAY001388,176,4,7487,2019-03-15
PAY001389,176,4,7772,2019-04-15
PAY001390,176,1,100,2018-08-29
PAY001391,176,2,54,2018-08-21
PAY001392,177,4,8332,2018-08-15
PAY001393,177,4,8592,2018-09-15
PAY001394,177,4,7621,2018-10-15
PAY001395,177,4,7219,2018-11-15
PAY001396,177,4,7513,2018-12-15
PAY001397,177,4,7343,2019-01-15
PAY001398,177,4,8397,2019-02-15
PAY001399,177,4,7682,2019-03-15
PAY001400,177,4,8754,2019-04-15
PAY001401,177,1,100,2018-08-23
PAY001402,179,4,8525,2018-08-15
PAY001403,179,4,8397,2018-09-15
PAY001404,179,4,7669,2018-10-15
PAY001405,179,4,7516,2018-11-15
PAY001406,179,4,8708,2018-12-15
